twitterHandle,walletAddress,quoteTweetLink,claimNumber,createdAt
"kirito_sensei","0xA8648c4284D6387df10444F558c862919022c9c0","https://x.com/kirito_sensei/status/2095902850989514363","","2026-09-04T21:15:40.000Z"
"kirlaki","0x37E68dDC8aF54d5EB72d29aAa89802Ed8ded3D53","https://x.com/Kirlaki/status/2095368967120777634","","2026-09-04T21:19:21.000Z"
"kirovkin","0x3696F98e9Bc9F910242b6D65a4bA563E01Bf4F3c","https://x.com/Kirovkin/status/2095652506368891054","","2026-09-04T21:17:45.000Z"
"kisai","0x1d485d4B737fA407BC3240a0057bFD0443beE2c4","https://x.com/kisai/status/2095931165150493651","","2026-09-04T21:18:29.000Z"
"kishan","0xB6bE358D9cE5E9a485853Fd6b1C660ED1eD5e9f0","https://x.com/Kishan/status/2095470333762536619","","2026-09-04T21:14:09.000Z"
"kitetsu","0xe0B1D1789EA508dBCEd20601AC0401E40175E775","https://x.com/Kitetsu/status/2094925976583887893","","2026-09-04T21:19:18.000Z"
"kizoo9","0x49214C8A473E985031bB824AE1d1875fb643e400","https://x.com/kizoo9/status/2095387992146460502","","2026-09-04T21:20:44.000Z"
"kjjii","0xA87dA9F9F093D0a84fe300f038DB679Ff1c13C39","https://x.com/kjjii/status/2095026280708670914","","2026-09-04T21:19:34.000Z"
"kjoma470","0xA50f48B47335E30bC91Da354E30239DBeca37c7A","https://x.com/Kjoma470/status/2095817206965997413","","2026-09-04T21:16:09.000Z"
"kkrt","0xAAc616F517996F86C24a799fd547ce83003D16b8","https://x.com/kkrt/status/2094962534204517908","","2026-09-04T21:17:06.000Z"
"kksssub","0x23ACD232780a0c9ED038Cf43F382276EE77251aA","https://x.com/kksssub/status/2095387561582530077","","2026-09-04T21:19:00.000Z"
"klassik","0x25C24A358BD022Bc09FFA9cbBD7B9d7D5EdC5Cc6","https://x.com/klassik/status/2095611208418922652","","2026-09-04T21:14:38.000Z"
"klay","0xe0c9D68AfC73793ee6bc4D0fEB631b84fD2d157c","https://x.com/Klay/status/2095218487031464675","","2026-09-04T21:19:45.000Z"
"kleks","0xE4ccD6B46f5F5dcc9107E10057A57E4ea3e67caB","https://x.com/Kleks/status/2094935997102317124","","2026-09-04T21:14:17.000Z"
"klevermouse","0xbfCC05075d33d2C3f552eAB2D389b04185eae8C5","https://x.com/klevermouse/status/2095669327277116397","","2026-09-04T21:15:57.000Z"
"midorisann100","0xb4ccddbc2f0b73df0208b26b0c3d4ae8d497a0d9","","3","2026-08-31T17:38:50.000Z"
"knight_kai","0x66528B82635307d66d10140A50ab9c7C196a2494","https://x.com/knight_kai/status/2095399068051321628","","2026-09-04T21:18:26.000Z"
"knight_ren","0xC6F02B04BE4Dbc72A1519b9dbDa26022c553097b","https://x.com/knight_ren/status/2095014924717158021","","2026-09-04T21:18:54.000Z"
"knightmare1104","0x5014c7c59ae000ccf53813796bb96c3960c6c1a6","https://x.com/knightmare1104/status/2095805741080944909","233","2026-09-04T14:26:36.000Z"
"knseed","0xfBd8D995495219cAC2220366784bB445561B5630","https://x.com/knseed/status/2095019932080863381","","2026-09-04T21:19:18.000Z"
"koakley","0x5577886365A2036c6f2D4B1e14827ed24598A866","https://x.com/koakley/status/2095865282024785763","","2026-09-04T21:14:55.000Z"
"koin_micing","0x8c63aacc12c822d06a2754e22c1941b17cf9fd5b","https://x.com/koin_micing/status/2095917830520893824?s=20","358","2026-09-04T16:53:25.000Z"
"kojiii","0x6Fa314466762E7AfB789766E5FaD2009A9EDA8a0","https://x.com/KOJIII/status/2095771588285046822","","2026-09-04T21:17:30.000Z"
"kokfong","0x1814ff786a8a47D7288adc4caB4624dF27cD771d","https://x.com/KokFong/status/2095572449558063494","","2026-09-04T21:18:39.000Z"
"kokoronin","0x8f37Caa59CF62d54aD2813A7e5D69c382Be851Bc","https://x.com/kokoronin/status/2095262687137827526","","2026-09-04T21:19:37.000Z"
"komaro","0x677cA0Fa344daC769c6FeBC36ccd8b08b810e7e5","https://x.com/komaro/status/2095706152186107208","","2026-09-04T21:14:33.000Z"
"kond1","0xAC36F5ef9Eb3837e649B62cB32498829303f5482","https://x.com/kond1/status/2095402396341699016","","2026-09-04T21:19:25.000Z"
"konnitra","0x6B278fDF47702863770b846A6ec33aB2272667bE","https://x.com/Konnitra/status/2095960806178484011","","2026-09-04T21:21:33.000Z"
"konopqq","0x23d1320655eBAF28891951708C11B3E1C4b48C4E","https://x.com/Konopqq/status/2095558562552609648","","2026-09-04T21:19:20.000Z"
"kooe2","0xB79Da0FBcf2b8ab2909f94459a34c977B41D3fec","https://x.com/kooe2/status/2095756019936187880","","2026-09-04T21:14:23.000Z"
"koool1","0x23B82e04F689079B4c69668F2AdA8B53Aace8570","https://x.com/koool1/status/2095177788397089366","","2026-09-04T21:15:00.000Z"
"kopperfield","0x67Ac0621B49bDD0c6f4d9B3daDda2969731855e2","https://x.com/Kopperfield/status/2094898239692540290","","2026-09-04T21:19:20.000Z"
"korgonxx","0x228DF918d79EFd3e18259D123aacB01ac10425CB","https://x.com/korgonxx/status/2095073563696917176","","2026-09-04T21:20:42.000Z"
"kossy999","0xCf3B1707209156c1F729cCe9aeba08C200cD536C","https://x.com/Kossy999/status/2095598909041793789","","2026-09-04T21:16:16.000Z"
"kota","0x1b6debec8C327f42ADe886EF27B39f1E4C9188a2","https://x.com/Kota/status/2095812317596008240","","2026-09-04T21:21:13.000Z"
"kotdimvas","0x3417C3E04eB74b857f472bDea4925718E733372a","https://x.com/kotdimvas/status/2095844591996045526","","2026-09-04T21:20:11.000Z"
"koulkou","0x4315E59AD6862aD35d7A2ff28CDd878Ac061B287","https://x.com/koulkou/status/2095665275665268773","","2026-09-04T21:21:14.000Z"
"kraj","0x639E64B8D0127bCcE2A0B6A947e80fE8769BeE5E","https://x.com/kraj/status/2095879146568423700","","2026-09-04T21:14:35.000Z"
"kral66","0x179FB71Ab63778e43cc33B60fEA9C177e105c053","https://x.com/Kral66/status/2095803339396866958","","2026-09-04T21:18:30.000Z"
"krayt91","0xAbaD683A50a7D71b9e772bD9a408Dc1F2B6C7025","https://x.com/Krayt91/status/2095174324715557779","","2026-09-04T21:15:02.000Z"
"krecik","0xB773D48BE6Fd6034b7E43d929A8d2bbe32Dbe667","https://x.com/krecik/status/2095240230124745270","","2026-09-04T21:15:12.000Z"
"kresnaeth","0x2685EB35921708c1F1c64637B224eB1cf9d9EA2A","https://x.com/Kresnaeth/status/2095673476594592216","","2026-09-04T21:16:52.000Z"
"kribolista","0xFb47EAFadfcbdAF81eF90a8970A96DE927abF2CC","https://x.com/kribolista/status/2095729245087746301","","2026-09-04T21:15:19.000Z"
"kricrypto","0x32f34Ae6ea60d5c48655AaC7F1645Bcab3C64dA9","https://x.com/KriCrypto/status/2095524791459070490","","2026-09-04T21:20:08.000Z"
"kriptoescobar","0x4FC4761269AC8a55C742a33bfF7CB53f3bE223C7","https://x.com/kriptoescobar/status/2095277041009739869","","2026-09-04T21:15:38.000Z"
"kriptoloji","0x516e78a0b6aCe9A5220CcF188B4CEC1c211C2580","https://x.com/kriptoloji/status/2095620292602414326","","2026-09-04T21:21:18.000Z"
"kriptoyd107","0x983cfcf3a54a454f3758Bb52Fc04afbdD6Ea0b20","https://x.com/kriptoyd107/status/2095469442271687194","","2026-09-04T21:17:48.000Z"
"krishanbb","0x392136D4F6c6af4c3ec46df0A7106597FE1C1503","https://x.com/Krishanbb/status/2095696228958984651","","2026-09-04T21:16:17.000Z"
"krisos","0xA3f86477300dd2c1Ba52Ab03343b803B67430278","https://x.com/krisos/status/2095204451570200192","","2026-09-04T21:16:06.000Z"
"krisstof","0x72323dF2944d832d3E5052A39Efc6cd4c1ee5391","https://x.com/Krisstof/status/2095181954130295658","","2026-09-04T21:17:56.000Z"
"kristenn","0x70753f0da99C270a215AF48F89c6785893166A58","https://x.com/kristenn/status/2095692101426013249","","2026-09-04T21:17:31.000Z"
"krisww","0x5F67bE449777b062277Ab0189Ea94DAe2472BebD","https://x.com/krisww/status/2095730956781966263","","2026-09-04T21:16:34.000Z"
"krit","0x967062EA533b6bBDDF6E95116274400EBd5f984f","https://x.com/Krit/status/2095913249105330069","","2026-09-04T21:18:48.000Z"
"kronosaed001","0x635BB5Bb59b961e514a88e66aFa832c083FAF67f","https://x.com/Kronosaed001/status/2095059105648169150","","2026-09-04T21:15:03.000Z"
"krosh","0xcFeB9140D18E813c0Ed1B33f61D18f1FCe786e81","https://x.com/krosh/status/2095047876193612639","","2026-09-04T21:14:49.000Z"
"krtsinc","0xc892D7A942d9875B9215ead461bF0adacfd41ec2","https://x.com/krtsinc/status/2095575726315861703","","2026-09-04T21:19:01.000Z"
"kryptotaide","0x55759edD296B17b1B341a9C3379eDE338aBB147B","https://x.com/kryptotaide/status/2095616115228690594","","2026-09-04T21:19:51.000Z"
"ksoltani","0xb8c107596A5a7B52F5339C33c109b57e9Fbd4464","https://x.com/ksoltani/status/2095173018217168451","","2026-09-04T21:18:42.000Z"
"ktrip","0x34eA5Af1Fa5C635D6C1Cf645b5B0314bE0Cc3C78","https://x.com/ktrip/status/2095933164730994244","","2026-09-04T21:19:21.000Z"
"ku666","0x33f2D5C8EF72f3fE8303E2433c74206A4777E0e9","https://x.com/ku666/status/2095562858510570188","","2026-09-04T21:15:31.000Z"
"kubatura5","0xd99888D24ccb094Eef596c74aA7D794Bf2bD44f8","https://x.com/Kubatura5/status/2095189490642885674","","2026-09-04T21:17:59.000Z"
"kuczy","0xFAe2025bBfBC375C06E2cB70f2a2cAF9Cc97A393","https://x.com/Kuczy/status/2095048319050852751","","2026-09-04T21:15:39.000Z"
"kuiizpeace","0x5F7b64B63627e85cAea4E5A8Ece1a9c667870b81","https://x.com/Kuiizpeace/status/2095472858833714340","","2026-09-04T21:17:39.000Z"
"kujou_pro","0x166AD4191F09eC58957B8097d9708eA1E8b8a8E9","https://x.com/kujou_pro/status/2095407537809106189","","2026-09-04T21:18:10.000Z"
"kukudud","0xa2DA382cf1e39e0B41C9920C9887A5226935351d","https://x.com/Kukudud/status/2095011841757764534","","2026-09-04T21:17:02.000Z"
"kukunaga","0x4158382Bc94A69b6B905f56567AD0bc6774A7e3f","https://x.com/Kukunaga/status/2095924311391432222","","2026-09-04T21:17:29.000Z"
"kuldeep757","0x2a5978cCAF3F1Be5093fD84AC6223e48FC9Be8Ce","https://x.com/Kuldeep757/status/2095529688272015919","","2026-09-04T21:17:00.000Z"
"kulwant","0xF61294604e9bC429F77A6E5E537D63a0A8038348","https://x.com/Kulwant/status/2095840136096301784","","2026-09-04T21:14:14.000Z"
"kumo","0xce4a0941065b356fFA0FF12C34bCc3460B9AA22f","https://x.com/Kumo/status/2095711896470820182","","2026-09-04T21:17:17.000Z"
"kumooo","0xE0Faf74572D4845e3D860C6bb0368009d8ac137a","https://x.com/kumooo/status/2095371187872168921","","2026-09-04T21:17:14.000Z"
"kunop","0x5FBD31e05aa7C1B0208bc4A374C3205124BA8F3b","https://x.com/kunop/status/2095654899446611046","","2026-09-04T21:20:56.000Z"
"kupa208","0x5A15173F91ECaF039408a087D1C1292cd1b35A65","https://x.com/kupa208/status/2095160354002714164","","2026-09-04T21:19:17.000Z"
"kuroi","0x41980E1dc4e5a1F88fB6d9a25F8E2760e953FD5D","https://x.com/kuroi/status/2095258974364151114","","2026-09-04T21:16:53.000Z"
"kurouto","0x1Aa0b0CFBFb7eCe378c4CBCC07F303dF2186bD99","https://x.com/kurouto/status/2095364147413478871","","2026-09-04T21:16:52.000Z"
"kurt42183","0xc878725675d45bDFB43c03A77F98a3a25213bF1A","https://x.com/kurt42183/status/2095794281027465353","","2026-09-04T21:17:35.000Z"
"kusuma96","0xf93A194250856d2a96C2f356E47B24EbFE085072","https://x.com/kusuma96/status/2095493715301479905","","2026-09-04T21:19:43.000Z"
"kuya12","0xc11CBc963E3A358c9635e0fb68f28bE589E72B86","https://x.com/Kuya12/status/2095203330649040627","","2026-09-04T21:17:00.000Z"
"kwamd","0x73f58980F975d78db7b3D0A75238B282A628c28c","https://x.com/Kwamd/status/2095248591561566324","","2026-09-04T21:14:38.000Z"
"kwon","0x48D5b6D79cd6f923202Cf84ab956cEa4196eB88F","https://x.com/Kwon/status/2095316843787186075","","2026-09-04T21:21:12.000Z"
"kwucrypto","0xC1403DAC4CC9caCe9195C53d0535c5E21290c5af","https://x.com/kwucrypto/status/2095608207426179563","","2026-09-04T21:14:44.000Z"
"ky3bka","0x6c0cb46DFeA4522720ea6506e1Fb8bA96397288e","https://x.com/ky3bka/status/2095087043456113131","","2026-09-04T21:20:22.000Z"
"ky3bmu4b","0xbAdaC5C5D16D44467fa9fDcE49Ac25F66b9a70C9","https://x.com/ky3bMu4b/status/2094969513990373094","","2026-09-04T21:19:52.000Z"
"kycha","0xce9285D161d267c59Ad1559798438F161aB6b1A1","https://x.com/kycha/status/2095076921270551076","","2026-09-04T21:15:33.000Z"
"kylan","0xe20D1c2Bd44ebdd0d6f9B74F2Dc374a92A7Ec204","https://x.com/kylan/status/2095471269691925150","","2026-09-04T21:15:24.000Z"
"kylan3414","0x0600Fb5825E5D19dEaf69228eb85B3111738c073","https://x.com/kylan3414/status/2095893101201786074","","2026-09-04T21:21:01.000Z"
"kyrylo22","0xBB1aa833D3f6e11682F8b20e5495B20EF087D58B","https://x.com/Kyrylo22/status/2095204005883342444","","2026-09-04T21:16:41.000Z"
"kzl347","0x909171C92caC17e246Cadd20214Ee825eb67bE85","https://x.com/Kzl347/status/2095367542918470157","","2026-09-04T21:19:45.000Z"
"l200","0x9590879e5E55e47Fff64240a34f1E734696D00eD","https://x.com/L200/status/2095040567593608095","","2026-09-04T21:14:39.000Z"
"regina27ss5","0x13544Aac3AbABA4Cdfe62850939DD7e7D99DB803","https://x.com/regina27ss5/status/2092937502900879361","","2026-09-04T08:57:39.000Z"
"l7bib3","0x79c11b297032C8Baea9FD18692A92aB56b134d97","https://x.com/l7bib3/status/2095695544859871308","","2026-09-04T21:18:19.000Z"
"SaraJacksot5tr","0x6730519d9c1C4255350D7E11104AA5091369bc9D","https://x.com/SaraJacksot5tr/status/2093716844555796481","","2026-09-04T08:59:03.000Z"
"Crypto_Aman44","0x2f359b9920736cd75b7f7cd53ca8c3300f42f1cd","","16","2026-09-03T23:54:28.000Z"
"Andyai966","0xba0062d88c637eb983cd7d320793a1f98668c24b","https://x.com/Andyai966/status/2095722301677568250","33","2026-09-04T03:56:11.000Z"
"laasyanira","0x4fbcb46afb60b4c47df8fe967aba199a202c8bfe","https://x.com/LaasyaNira/status/1472572362063167491","571","2026-09-05T05:43:18.000Z"
"laba8","0xf5687ea1953A943AE7438d3949354763192127A6","https://x.com/laba8/status/2095495094691436593","","2026-09-04T21:14:28.000Z"
"labyrinthia","0xcD21C7a9cc106ec59045DA532D6d840a49569972","https://x.com/labyrinthia/status/2095055245437771909","","2026-09-04T21:18:41.000Z"
"lacandice","0x79B3b45E826535b464Caa2eca1B45C99B946eADf","https://x.com/Lacandice/status/2095252039100153141","","2026-09-04T21:20:24.000Z"
"lacerise","0x7E1E649aFd7B2910FEfEAEb221b91aEe7a7Dba47","https://x.com/Lacerise/status/2095044214146518966","","2026-09-04T21:18:28.000Z"
"laclap","0x7aa53Ad7BA14A97a56ee7DC56F8102be15282D76","https://x.com/laclap/status/2095267590880602025","","2026-09-04T21:14:02.000Z"
"ladangcuanx","0x3C6B098E7802F8a15D2b547e4e197A3F255599c0","https://x.com/Ladangcuanx/status/2095896897726955758","299","2026-09-04T15:29:47.000Z"
"laedri","0xf565A610432CB303850315f1918533EA7D8D78F2","https://x.com/laedri/status/2095107807108083331","","2026-09-04T21:17:00.000Z"
"laithinh","0xa5c20C2CF618381eECD992Fdb086EC2fA0CF74a6","https://x.com/LaiThinh/status/2095505493217670071","","2026-09-04T21:18:10.000Z"
"lakshya33","0x76e28BCDb5D95e64d6993daF37F3823316DAe996","https://x.com/lakshya33/status/2095304636700174288","","2026-09-04T21:19:24.000Z"
"laminthant99","0xC80f1B72B2620fc2eA449453A188a765F194cAA5","https://x.com/Laminthant99/status/2095297919129727863","","2026-09-04T21:16:41.000Z"
"lamvi","0x44537f78BA39fA32BaA33022F7a81138f47cc106","https://x.com/lamvi/status/2095825744811274636","","2026-09-04T21:15:06.000Z"
"lanasui","0xDA1297b9401D64eA28c527c880E22e53F66E287C","https://x.com/lanasui/status/2094898542766291932","","2026-09-04T21:21:01.000Z"
"laojiang","0x8e5e572878C2e3Ab15ea1931d999cBE44F463EdA","https://x.com/laojiang/status/2095573588477097081","","2026-09-04T21:16:19.000Z"
"lara_hunter","0x74ba55525Ad5B45299B164FC13F7cf88005C9C0A","https://x.com/lara_hunter/status/2095807982424203367","","2026-09-04T21:15:14.000Z"
"lara_mage","0x4306906Cf4CbA6d71181b37230600c13B3B04BE7","https://x.com/lara_mage/status/2095131647398643195","","2026-09-04T21:21:39.000Z"
"larrizle","0xF0ebA82b46e55E2028ffbCA1182725243b1B586e","https://x.com/Larrizle/status/2094916904871349739","","2026-09-04T21:20:06.000Z"
"larryone","0xc96d01De6b596eeD76e10271ab851a844Fb38450","https://x.com/Larryone/status/2095659994853119371","","2026-09-04T21:17:58.000Z"
"laru","0x23023C75d301D4354b6b775b0A5f43b36cdb5F1a","https://x.com/LARU/status/2095901937814113571","","2026-09-04T21:16:24.000Z"
"lastcall24","0x0d9FAc20a9F02eDdd119407eD3ffC61Ef8b8Bb29","https://x.com/LastCall24/status/2094958896378379529","","2026-09-04T21:15:10.000Z"
"lasts","0x2b67767f1B5C96699B826461838FC60E595Eff69","https://x.com/lasts/status/2095580950691394036","","2026-09-04T21:14:42.000Z"
"lasweex","0x4a80D339820281eEf1E9869646a93EB6E7939646","https://x.com/Lasweex/status/2095122335656264845","","2026-09-04T21:16:31.000Z"
"lauarroyle","0xA11B34C5cA57745296BB090706136477219bc143","https://x.com/LauarRoyle/status/2095574123080657279","","2026-09-04T21:14:49.000Z"
"laurenyounygx","0x215Fb89E4c3d67CB99D0cb24FA8D9f3a23aE3161","https://x.com/LaurenYounygx/status/2094977680097190047","","2026-09-04T21:14:53.000Z"
"lavize","0x682D6C9b73F7F6b34B753d21729b847692e80FbF","https://x.com/Lavize/status/2095075704882353795","","2026-09-04T21:14:43.000Z"
"lavopavden","0xfAC5353BEACfdff6d422470948e0320822C91D59","https://x.com/LavoPavden/status/2095928008621382447","","2026-09-04T21:21:39.000Z"
"lavrovmax","0x8E15A2ce7eF02e523944194583c337753c963446","https://x.com/Lavrovmax/status/2095948231107643038","","2026-09-04T21:17:58.000Z"
"lawrenceothe","0x3f2d181a117dAE71F030dB6383a173f4e4B5EE35","https://x.com/lawrenceothe/status/2095420597798843115","","2026-09-04T21:20:14.000Z"
"layabina","0x669d6a7f0fc544d935c4a98bffae180cd631e733","https://x.com/LayaBina/status/1476222772615409665","609","2026-09-05T05:59:18.000Z"
"layla_eth","0x89586d2F5A81998559b0F0aDDED559967Fc45560","https://x.com/Layla_eth/status/2095578725011318088","","2026-09-04T21:18:13.000Z"
"lazseif","0x76ba377f0342BB6dC19a520A7f9E491dAf6C29B8","https://x.com/lazseif/status/2095713496568570137","","2026-09-04T21:15:58.000Z"
"lazy_hunter","0x1d41E83056dF8dE77328a97C765390BbA35AFE4A","https://x.com/lazy_hunter/status/2095129602827497259","","2026-09-04T21:20:30.000Z"
"lazy_pilgrim","0xA4290E8A23c16fFA30F3e6B14De4fCd0b3CA13b7","https://x.com/lazy_pilgrim/status/2095874581810590355","","2026-09-04T21:18:03.000Z"
"lazy_raven","0x5e70f32B9EA54cAC6B235425317f1C5310a3A470","https://x.com/lazy_raven/status/2095101643205842548","","2026-09-04T21:14:16.000Z"
"lazydawn","0xb610DA291C71B6f800C6546C72151b531CFbd8B6","https://x.com/lazydawn/status/2095204767309749935","","2026-09-04T21:19:17.000Z"
"lazypilgrim","0x5ef77cb68420D4A68388024A7eA58f4b67f4Bc99","https://x.com/lazypilgrim/status/2095527433579852370","","2026-09-04T21:16:11.000Z"
"lazyrelic","0x43a788E1970B2eaD47C59Ec49B40685B6A7FB3a2","https://x.com/lazyrelic/status/2094982799014253296","","2026-09-04T21:18:58.000Z"
"lazytiger","0xE7527584efC218d51250B3f467FF2C839e97fbC8","https://x.com/lazytiger/status/2095507717749282437","","2026-09-04T21:16:58.000Z"
"lazza","0xb09EA0Ce69C760D5302e1F0170f45C20c459DcF2","https://x.com/Lazza/status/2095478298781347627","","2026-09-04T21:15:33.000Z"
"lbara","0x9e225058979DC3ba5AdbC4D9F0f733278f1b960b","https://x.com/Lbara/status/2094902215974402193","","2026-09-04T21:21:31.000Z"
"le290788","0x08f793cdfbef911424d1a592acf57bffdc563f1c","https://x.com/Le290788/status/2094282118310539321","360","2026-09-04T16:56:02.000Z"
"leandro1","0x5365AEe4f5e322a90D816A3927646D060c9FbDB9","https://x.com/Leandro1/status/2095214454015313452","","2026-09-04T21:16:11.000Z"
"leannonlexus","0xFb101AB70F8D3AB9b8cACf73498568B025a0A1Bf","https://x.com/LeannonLexus/status/2095480864816609761","","2026-09-04T21:14:57.000Z"
"lebiabina","0xb0b1fee47dcb18b9c22f133f9358a9b3e66dce8c","https://x.com/LebiAbina/status/1513806023118655489","593","2026-09-05T05:58:54.000Z"
"lebree","0x23BD2c0CE11E457beDc5F885c2644E94ef108331","https://x.com/Lebree/status/2095880040432326045","","2026-09-04T21:20:29.000Z"
"ledger_alex","0x54E828Ca0f8c89dFAFd54A58e11F5f4F853A49a6","https://x.com/ledger_alex/status/2095781540591633385","","2026-09-04T21:18:54.000Z"
"ledger_neo","0x9CbB6F9201EF69490997600F272Cd10e6736a1a1","https://x.com/ledger_neo/status/2095761180721085361","","2026-09-04T21:21:03.000Z"
"lee610","0xe3E2d3de4e599124b827c9785634D8b1d9e60Dc5","https://x.com/lee610/status/2095702071235052853","","2026-09-04T21:20:45.000Z"
"leeleo","0xe03C6F276F563e3F00220eF3184E65A19f6C421F","https://x.com/leeleo/status/2095198661092437108","","2026-09-04T21:14:28.000Z"
"leelopal74","0xDcC131A82DbFec046Ec6ACcDb58be1a8468Db933","https://x.com/leelopal74/status/2095893621426057557?s=20","288","2026-09-04T15:16:25.000Z"
"leigu","0xD050Da1c4C3D8de07578f0De9411F40930ac9217","https://x.com/leigu/status/2095687160292835575","","2026-09-04T21:19:36.000Z"
"leisawinni","0x02513bad66d1407b916af0e0715832a3c1408db2","https://x.com/LeisaWinni/status/1472602489903976449","572","2026-09-05T05:43:19.000Z"
"leminhthang","0x3fab9FbC3224B96EE7A19829C65e167eB3aa8700","https://x.com/leminhthang/status/2095003600140550375","","2026-09-04T21:14:25.000Z"
"lensland","0x4d1b0F1611071E35D8c961eA4a2156F06aFfb1Fd","https://x.com/LensLand/status/2095916310266040409?s=20","352","2026-09-04T16:47:34.000Z"
"leo1707","0x4c5fB32763336414EcD671e47Cb1b73cf01CCfe0","https://x.com/leo1707/status/2095601863942560730","","2026-09-04T21:15:52.000Z"
"leo_hawk","0xc8ab83c5C56d9d4BD8C0C5ecee343Ce2F426354c","https://x.com/leo_hawk/status/2095783511026557384","","2026-09-04T21:19:30.000Z"
